Institut,Semester,Kursusnavn,Type,Dato,Start,Slut,Lokale,Beskrivelse,Team,Team_num
2300,E17,Budgetter Og Regnskaber For Virksomheder Og Offentlige Myndigheder.,Undervisning,13 dec 2017,08:00:00,10:00:00,CSS 5-1-16,NA,Alle,-1
2300,E17,Budgetter Og Regnskaber For Virksomheder Og Offentlige Myndigheder.,Undervisning,25 okt 2017,10:00:00,12:00:00,CSS 5-1-16,Erstatningstime,Alle,-1
2300,E17,Budgetter Og Regnskaber For Virksomheder Og Offentlige Myndigheder.,Undervisning,8 nov 2017,10:00:00,12:00:00,CSS 7-0-40,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,6 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,13 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,20 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,27 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,4 okt 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,11 okt 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,25 okt 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,1 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,8 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,15 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,22 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,29 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,6 dec 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,13 dec 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,6 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,13 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,20 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,27 sep 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,4 okt 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,11 okt 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,25 okt 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,1 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,8 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,15 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,22 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,29 nov 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,6 dec 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Xi Jinping´S Anti-Corruption Campaign In China.,Undervisning,13 dec 2017,15:00:00,17:00:00,CSS 2-1-02,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,26 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,3 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,10 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,24 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,31 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,7 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,14 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,28 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,26 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,3 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,10 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,24 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,31 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,7 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,14 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,28 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 dec 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 dec 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 sep 2017,10:00:00,12:00:00,CSS 22-0-19,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,26 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,3 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,10 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,24 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,31 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,7 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,14 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,28 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,26 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,3 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,10 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,24 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,31 okt 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,7 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,14 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,28 nov 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,5 dec 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,12 dec 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 sep 2017,10:00:00,12:00:00,CSS 22-0-19,NA,Alle,-1
2300,E17,Eu Social Policies And The Welfare States,Undervisning,21 sep 2017,13:00:00,15:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,6 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,13 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,20 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,27 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,4 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,11 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,25 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,1 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,8 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,22 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,29 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,6 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,13 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,16 nov 2017,15:00:00,17:00:00,CSS 2-2-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,6 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,13 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,20 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,27 sep 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,4 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,11 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,25 okt 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,1 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,8 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,22 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,29 nov 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,6 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,13 dec 2017,10:00:00,12:00:00,CSS 4-1-36,NA,Alle,-1
2300,E17,New Media And Politics In The Middle East: Emerging Regional Dynamics In The Digital Age.,Undervisning,16 nov 2017,15:00:00,17:00:00,CSS 2-2-36,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,6 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,13 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,20 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,27 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,11 okt 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,25 okt 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,8 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,15 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,22 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,29 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,6 okt 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,13 okt 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,27 okt 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,4 okt 2017,13:00:00,15:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,25 okt 2017,13:00:00,15:00:00,CSS 7-0-01,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,6 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,13 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,20 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,27 sep 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,11 okt 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,25 okt 2017,15:00:00,17:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,8 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,15 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,22 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,29 sep 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,6 okt 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,13 okt 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,27 okt 2017,13:00:00,15:00:00,CSS 2-1-49,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,4 okt 2017,13:00:00,15:00:00,CSS 1-0-10,NA,Alle,-1
2300,E17,Klimapolitik: Fra Globalt Til Lokalt Niveau.,Undervisning,25 okt 2017,13:00:00,15:00:00,CSS 7-0-01,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,5 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,12 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,19 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,26 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,3 okt 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,24 okt 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,13 sep 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,20 sep 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,27 sep 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,4 okt 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,25 okt 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,31 okt 2017,13:00:00,15:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,1 nov 2017,13:00:00,15:00:00,CSS 18-01-11,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,5 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,12 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,19 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,26 sep 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,3 okt 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,24 okt 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,13 sep 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,20 sep 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,27 sep 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,4 okt 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,25 okt 2017,15:00:00,17:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,31 okt 2017,13:00:00,15:00:00,CSS 2-0-63,NA,Alle,-1
2300,E17,"Peacebuilding: Theories, Methods And Culture.",Undervisning,1 nov 2017,13:00:00,15:00:00,CSS 18-01-11,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,4 sep 2017,15:00:00,17:00:00,CSS 7-0-34,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,11 sep 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,18 sep 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,25 sep 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,2 okt 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,9 okt 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,23 okt 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,30 okt 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,6 nov 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,13 nov 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,20 nov 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,27 nov 2017,15:00:00,17:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,13 nov 2017,17:00:00,18:00:00,CSS 35-0-12,NA,Alle,-1
2300,E17,Introduction To Political Psychology.,Undervisning,22 nov 2017,13:00:00,15:00:00,CSS 2-1-12,NA,Alle,-1
